date,positive_count,negative_count,neutral_count,avg_sentiment_score
2023-01-27,1,1,1,-0.27813839311359817
2023-01-31,0,2,1,-0.6662675977853117
2023-02-01,2,1,0,-0.023394173505948856
2023-02-02,1,1,0,0.0003966679760196712
2023-02-03,1,1,0,-0.001591558845120744
2023-02-06,0,3,0,-0.9941154757107142
2023-02-07,1,6,2,-0.5943860511687586
2023-02-11,0,1,0,-0.9999753301444798
2023-02-13,1,0,1,0.4617404021726088
2023-02-14,0,0,1,-6.090701667460507e-07
2023-02-15,0,1,0,-0.8512832816923037
2023-02-16,0,0,1,-0.00017674219270702451
2023-02-17,0,0,2,-0.05856786949041748
2023-02-20,1,0,0,0.999982528761393
2023-02-21,1,2,0,-0.33333035177586606
2023-02-22,1,0,1,0.4622105305813875
2023-02-23,0,1,0,-0.8702810201793909
2023-02-24,1,1,2,-0.07707257612399543
2023-03-01,0,2,0,-0.9999142919491533
2023-03-02,0,1,0,-0.9972138406010345
2023-03-03,0,0,1,-4.176835466296325e-05
2023-03-06,0,1,0,-0.9999138314524316
2023-03-08,0,1,0,-0.9999972095348539
2023-03-09,0,4,1,-0.8149042939883657
2023-03-10,0,2,0,-0.881392259929271
2023-03-14,0,2,0,-0.9997307194098539
2023-03-15,1,2,0,-0.328389940946181
2023-03-20,1,3,0,-0.48426860726613086
2023-03-21,0,1,5,-0.16711087054968252
2023-03-23,0,1,0,-0.9782007979229093
2023-03-24,0,1,1,-0.49560721129387275
2023-03-25,0,3,0,-0.9997845523866999
2023-03-27,0,4,2,-0.6565926860854839
2023-03-28,0,2,0,-0.9999766131140859
2023-03-30,0,1,0,-0.999990768331827
2023-03-31,1,1,2,-0.14716062996385348
2023-04-01,0,1,0,-0.9946045863907784
2023-04-03,0,1,1,-0.4986329954639359
2023-04-04,1,1,0,-0.2538316141581163
2023-04-05,1,3,0,-0.5174009965317055
2023-04-06,0,3,0,-0.9948054498133084
2023-04-10,1,1,0,-0.00857180512684863
2023-04-11,0,1,0,-0.94297550607007
2023-04-12,0,1,0,-0.9973518154583871
2023-04-13,0,1,0,-0.9999493187660846
2023-04-14,1,1,0,-0.0001396679835465875
2023-04-18,0,1,0,-0.9999948881521732
2023-04-19,1,0,0,0.999997789466903
2023-04-20,2,0,2,0.49115149402556213
2023-04-21,8,2,3,0.3368294485554931
2023-04-22,0,1,0,-0.9991850093356334
2023-04-24,0,0,6,-0.0004842622440519584
2023-04-25,1,2,2,-0.1314017771052892
2023-04-26,0,2,0,-0.973851423128508
2023-04-27,0,3,1,-0.7498891645957926
2023-04-28,0,2,0,-0.9999928076367723
2023-05-01,1,0,0,0.9999998677823925
2023-05-04,0,2,0,-0.9998435355173569
2023-05-05,0,1,0,-0.9990860823600087
2023-05-09,0,1,0,-0.995918714441359
2023-05-11,0,1,0,-0.999042085459223
2023-05-12,0,1,0,-0.9999018061462266
2023-05-13,0,1,0,-0.9999790549845784
2023-05-15,1,1,0,2.0111814544421236e-05
2023-05-16,1,2,0,-0.3305598118950061
2023-05-17,1,1,0,-0.0038056745543144643
2023-05-25,0,2,0,-0.9998057692943121
2023-05-26,1,0,3,0.24983479595397284
2023-05-29,0,1,0,-0.9999689065298298
2023-05-31,1,0,0,0.9361552298069
2023-06-02,1,0,0,0.9189572334289551
2023-06-06,0,1,0,-0.9893516051233746
2023-06-07,0,2,0,-0.9987259568788431
2023-06-08,0,4,0,-0.9913800152494332
2023-06-12,1,1,0,0.3308892350178212
2023-06-13,1,1,1,0.02536477492234705
2023-06-14,0,2,0,-0.9999742801228422
2023-06-15,0,2,0,-0.9989395989773584
2023-06-16,0,1,0,-0.9998336637581815
2023-06-19,0,1,0,-0.9875936438329518
2023-06-20,0,1,0,-0.999662913454813
2023-06-22,1,1,0,0.00022576442529498308
2023-06-23,0,1,0,-0.9999937222557946
2023-06-26,1,0,0,0.07877901196479797
2023-06-28,0,0,1,-0.0018763892890092393
2023-06-30,0,3,0,-0.9998118317016633
2023-07-03,0,3,2,-0.5672022423430094
2023-07-04,1,2,1,-0.27696529869441056
2023-07-05,0,1,0,-0.999513969567488
2023-07-06,0,3,2,-0.5993507977549598
2023-07-07,1,3,0,-0.4919809264914363
2023-07-10,1,4,3,-0.38705011283819923
2023-07-11,0,0,1,-7.722039725877039e-05
2023-07-12,0,1,0,-0.9965445066336542
2023-07-14,1,0,0,0.9328527525067329
2023-07-17,1,0,1,0.4996479048071478
2023-07-18,0,2,3,-0.3966890102239347
2023-07-19,1,3,2,-0.3597918395705985
2023-07-20,0,5,4,-0.5523258310981984
2023-07-21,5,5,1,-0.0007562578820661449
2023-07-24,6,2,2,0.3372765293036011
2023-07-25,0,4,1,-0.73976646737392
2023-07-26,0,7,0,-0.9985290523426167
2023-07-27,0,3,0,-0.9141169582483902
2023-07-28,0,1,2,-0.3407747077120196
2023-07-31,0,1,0,-0.9994073577108793
2023-08-01,1,6,0,-0.7141972883178157
2023-08-02,0,1,0,-0.9998943174468877
2023-08-03,0,1,1,-0.438790037966843
2023-08-04,0,2,0,-0.9994989313418046
2023-08-06,0,1,0,-0.9999686170067434
2023-08-07,0,1,0,-0.999971278580233
2023-08-10,0,2,1,-0.6665714163967967
2023-08-12,0,1,0,-0.9999292304491973
2023-08-14,0,1,0,-0.9999032629348221
2023-08-18,0,7,0,-0.9262553745622719
2023-08-21,0,4,4,-0.5372830148162155
2023-08-22,3,3,0,0.004936484934357092
2023-08-23,0,5,0,-0.9999662325452391
2023-08-24,3,7,1,-0.36559566536878535
2023-08-25,1,6,1,-0.4551597630345422
2023-08-26,0,1,0,-0.793709322810173
2023-08-28,1,7,4,-0.5043757840121371
2023-08-29,1,1,3,0.00019247219747891008
2023-08-30,0,1,1,-0.48163214132364374
2023-09-01,0,4,1,-0.7967785119926875
2023-09-02,0,1,0,-0.9988272611517459
2023-09-04,0,2,1,-0.6665132515557843
2023-09-06,0,3,0,-0.9815091711294789
2023-09-07,0,2,0,-0.9998322868195828
2023-09-08,0,6,0,-0.999512346273832
2023-09-11,0,2,0,-0.9997115427395329
2023-09-12,1,3,0,-0.5238246932332231
2023-09-13,1,3,0,-0.4999190287665769
2023-09-14,1,1,0,-0.007434808991092723
2023-09-15,1,2,0,-0.41654104773791306
2023-09-18,1,3,0,-0.4832550645705851
2023-09-19,0,2,0,-0.9999727969498053
2023-09-20,3,2,0,0.19982339108246377
2023-09-21,0,1,0,-0.9999635360891261
2023-09-22,0,2,0,-0.999980354894717
2023-09-25,0,1,0,-0.9896345441811718
2023-09-26,0,1,0,-0.9986369130201638
2023-09-28,0,2,1,-0.665833497058884
2023-10-02,2,1,0,0.3351481699840709
2023-10-04,0,6,0,-0.9997375871463797
2023-10-05,0,1,1,-0.4998382965040946
2023-10-06,0,5,0,-0.9995601816158342
2023-10-09,1,2,1,-0.2009584732805081
2023-10-11,0,0,2,-0.0031978521879016397
2023-10-12,0,1,0,-0.99888615362579
2023-10-16,0,1,1,-0.499959375920481
2023-10-17,0,1,0,-0.9999672628723602
2023-10-19,0,1,0,-0.9928662879392505
2023-10-23,0,6,1,-0.8566880645035521
2023-10-24,1,0,0,0.6027635782957077
2023-10-25,0,0,1,-0.11762690124578512
2023-10-27,2,3,3,-0.13284580124186088
2023-10-30,1,0,6,0.13177101917466058
2023-10-31,0,2,1,-0.6772065452487842
2023-11-01,0,1,0,-0.9997530064283637
2023-11-02,0,2,0,-0.9999455040433531
2023-11-03,0,1,0,-0.9999670277647965
2023-11-06,0,1,0,-0.9997632392405649
2023-11-07,1,1,0,-0.32018269200671057
2023-11-08,0,2,1,-0.6665112097849395
2023-11-09,1,1,0,-0.024081030344177634
2023-11-10,1,2,0,-0.3335852518239335
2023-11-16,0,1,0,-0.9994854971882887
2023-11-21,0,3,1,-0.7499656579440672
2023-11-22,0,2,1,-0.666605404716274
2023-11-23,0,1,0,-0.9932549903169274
2023-11-30,0,0,1,-0.2667552237689961
2023-12-01,0,1,0,-0.998410601757314
2023-12-04,0,1,2,-0.27310080631044303
2023-12-05,0,0,1,-0.010487273102626204
2023-12-06,0,2,3,-0.40077472228462485
2023-12-07,0,2,0,-0.9996786873778092
2023-12-12,0,6,0,-0.9997840692161617
2023-12-13,0,4,0,-0.9501600634112037
2023-12-14,0,1,0,-0.7714000204578042
2023-12-15,1,2,1,-0.27536576897637133
2023-12-18,0,1,0,-0.9993117015692405
2023-12-19,0,1,0,-0.9890942267375067
2023-12-20,1,0,0,0.9992700578568474
2023-12-21,0,0,1,-2.039827109001635e-06
2023-12-25,0,2,0,-0.999455292708717
2023-12-26,0,1,1,-0.5104572197219568
2023-12-28,0,1,1,-0.2831796112940026
2023-12-29,1,2,1,-0.25130401699470895
2024-01-02,0,2,0,-0.9957529696912388
2024-01-04,0,5,0,-0.9992029821497453
2024-01-05,0,1,0,-0.9998813355159655
2024-01-09,2,2,0,-0.32540721834601527
2024-01-10,0,1,1,-0.613922597905912
2024-01-11,0,1,3,-0.18459659630303804
2024-01-12,0,2,0,-0.9999904656683611
2024-01-15,0,2,0,-0.9979224913113285
2024-01-16,1,0,0,0.999999613097188
2024-01-17,0,1,0,-0.9999910973833721
2024-01-18,0,1,0,-0.9999922916950652
2024-01-19,2,5,4,-0.27186151388526353
2024-01-22,0,2,3,-0.4024879906805805
2024-01-23,1,0,0,0.999999699035115
2024-01-25,0,5,0,-0.9937628136021232
2024-01-29,0,2,0,-0.748583664160833
2024-01-30,2,1,0,0.4870296629636641
2024-01-31,0,3,1,-0.567263603218322
2024-02-01,0,4,0,-0.8283201099838777
2024-02-02,0,1,2,-0.36445004199059144
2024-02-04,0,1,0,-0.9990831782633904
2024-02-05,0,1,0,-0.9999436979269376
2024-02-07,0,1,0,-0.9998692397130071
2024-02-09,1,0,1,0.4998848657664894
2024-02-12,0,1,0,-0.9997943708440289
2024-02-13,0,0,1,-0.0005995663122462247
2024-02-15,0,1,0,-0.9999097742620506
2024-02-20,0,4,0,-0.9998828793781058
2024-02-25,0,2,0,-0.9996810327502317
2024-02-26,1,1,1,-0.04829818428913768
2024-02-27,0,2,0,-0.9998425957144264
2024-02-28,2,16,0,-0.7717761119892607
2024-02-29,1,3,3,-0.39809013492914247
2024-03-01,0,1,1,-0.500031816271985
2024-03-02,1,1,0,0.0024850684155808267
2024-03-05,0,1,1,-0.49954861586593324
2024-03-06,0,3,0,-0.9991758432976591
2024-03-07,0,3,1,-0.7419467981976116
2024-03-11,0,1,0,-0.999991905200659
2024-03-12,0,1,1,-0.10906233187415637
2024-03-13,0,3,0,-0.9997311021149168
2024-03-14,0,2,0,-0.8968761653377442
2024-03-15,0,1,0,-0.999958928923661
2024-03-20,1,1,0,-0.049403234967030585
2024-03-21,0,2,0,-0.9999727599449102
2024-03-22,0,1,0,-0.9996224308997625
2024-03-25,0,1,0,-0.999265869424562
2024-03-26,2,2,0,0.062439225008915855
2024-03-27,0,2,2,-0.33860421865487567
2024-03-28,0,0,1,-0.3220173292575055
2024-03-29,0,1,0,-0.9998614476789953
2024-04-01,0,1,0,-0.9996457799279597
2024-04-03,0,1,0,-0.9978012214414775
2024-04-04,0,2,1,-0.6679189906323396
2024-04-08,0,2,2,-0.49568899322737003
2024-04-10,0,2,3,-0.4081487368791919
2024-04-11,0,1,1,-0.49994975575071976
2024-04-12,0,1,0,-0.9999886843302193
2024-04-16,0,0,1,-0.06731417565606534
2024-04-17,0,1,0,-0.8624193295836449
2024-04-22,2,3,3,-0.17106550652849606
2024-04-23,1,2,3,-0.12447691340033924
2024-04-24,0,1,0,-0.7110056318342686
2024-04-25,2,2,0,-0.08841505306963882
2024-04-26,0,1,0,-0.9989669834612869
2024-04-29,0,1,0,-0.9999765756874694
2024-04-30,0,2,1,-0.6657780194640619
2024-05-01,0,2,0,-0.999264341808157
2024-05-02,0,1,0,-0.999997513758899
2024-05-03,1,0,0,0.9998112655503064
2024-05-04,0,0,1,6.447709033352567e-10
2024-05-06,0,1,0,-0.9998519939254038
2024-05-07,1,0,1,0.48722692977014503
2024-05-08,1,1,0,-8.045559752645204e-06
2024-05-09,0,1,0,-0.9998463109368458
2024-05-10,0,0,1,-5.710127794600339e-06
2024-05-12,0,1,0,-0.9999820683244707
2024-05-14,0,0,1,-8.270376292784931e-05
2024-05-15,2,0,0,0.6181534919887781
2024-05-16,0,6,0,-0.9975990876009746
2024-05-21,0,5,1,-0.8430791474232441
2024-05-22,1,3,1,-0.40049095106226107
2024-05-23,0,2,0,-0.9987811320170294
2024-05-24,0,2,0,-0.999979686372086
2024-05-27,0,1,0,-0.9993897780077532
2024-05-28,0,2,0,-0.9907962413708447
2024-05-30,0,1,0,-0.9999963862643426
2024-06-03,0,0,1,-2.3077788302572344e-07
2024-06-04,1,0,0,0.9999952842149469
2024-06-06,0,2,0,-0.9999898876771312
2024-06-11,0,2,0,-0.9999555138672349
2024-06-13,0,1,0,-0.6919975280761719
2024-06-14,0,2,0,-0.8459980272675409
2024-06-18,0,1,0,-0.9991315789811779
2024-06-21,0,1,1,-0.5259535042059724
2024-06-24,0,1,0,-0.9999494344724553
2024-06-25,1,1,0,-0.005879496464331169
2024-06-26,0,3,5,-0.3753919100532688
2024-06-27,0,3,2,-0.5995613764451576
2024-06-28,1,0,4,0.1999755760784457
2024-07-01,1,0,0,0.9998766284406884
2024-07-03,0,0,1,-0.06137484495775425
2024-07-04,0,2,0,-0.9912727904156782
2024-07-05,1,0,1,0.4269876495200151
2024-07-09,1,0,0,0.4387320578098297
2024-07-10,1,1,0,-0.11615017911026371
2024-07-11,0,1,0,-0.9999640540772816
2024-07-12,0,5,1,-0.8314366282123918
2024-07-15,0,1,0,-0.9994434181135148
2024-07-19,7,6,1,0.07116000524504794
2024-07-20,0,0,1,-1.9946411043747503e-05
2024-07-22,5,2,2,0.32455188002112423
2024-07-23,0,1,0,-0.9991206591657829
2024-07-24,0,2,0,-0.9999282262688212
2024-07-25,1,2,0,-0.3327944760990936
2024-07-26,0,0,2,-0.003978757056530391
2024-07-29,0,0,1,-0.004072990664099052
2024-08-07,0,3,1,-0.7496743975632896
2024-08-08,0,1,0,-0.9997354772349354
2024-08-12,0,3,0,-0.9991756508631321
2024-08-13,0,1,0,-0.9989283526665531
2024-08-14,0,0,1,-0.0008147531189024448
2024-08-15,0,2,0,-0.9474260478793326
2024-08-19,0,1,0,-0.9999736471827418
2024-08-20,1,0,1,0.4831037831972935
2024-08-21,1,2,0,-0.33325917895547263
2024-08-22,0,1,0,-0.9999686438977733
2024-08-23,0,1,0,-0.9999653628474334
2024-08-24,0,1,0,-0.994315751362592
2024-08-26,0,0,1,-0.00034661048721318366
2024-08-28,1,5,1,-0.5882375902476967
2024-08-29,1,7,1,-0.6414117397515737
2024-08-30,0,3,3,-0.4966062070226182
2024-08-31,0,2,0,-0.8323712049405003
2024-09-01,0,2,0,-0.9965379636851139
2024-09-04,1,2,0,-0.341092661639171
2024-09-05,1,2,1,-0.33534668938825973
2024-09-06,0,2,0,-0.9995016583852703
2024-09-10,0,1,0,-0.9999555998742835
2024-09-11,0,1,0,-0.9999518407039432
2024-09-12,0,2,0,-0.998112646824552
2024-09-17,0,2,0,-0.9889151335453334
2024-09-19,0,1,0,-0.99952933898021
2024-09-20,0,1,0,-0.999998506307179
2024-09-23,0,1,0,-0.999900746766798
2024-09-24,0,1,0,-0.9937479845248163
2024-09-25,0,1,0,-0.9997354265215108
2024-09-30,1,0,1,0.4999914417547373
2024-10-04,0,1,0,-0.9929291899170494
2024-10-08,0,1,0,-0.9999669722928957
2024-10-09,0,1,0,-0.99999852645891
2024-10-10,0,0,1,-1.2667052544657054e-06
2024-10-14,1,8,0,-0.7671142999921865
2024-10-15,1,2,1,-0.25013661888574745
2024-10-16,0,2,1,-0.6997634671194343
2024-10-17,0,4,2,-0.6714321772100812
2024-10-18,0,1,1,-0.4999947211299487
2024-10-19,0,1,0,-0.9935013980139047
2024-10-20,0,1,0,-0.9986837909091264
2024-10-23,0,1,0,-0.9988184698158875
2024-10-24,0,1,1,-0.7409936020048917
2024-10-28,0,1,0,-0.9999839318279555
2024-10-30,0,1,0,-0.7973774522542953
2024-10-31,0,1,0,-0.9986089494195767
2024-11-01,0,0,1,-0.00028030559042235836
2024-11-04,0,1,0,-0.9999845549264137
2024-11-07,0,1,1,-0.4999856980144983
2024-11-08,0,1,0,-0.9999846755085855
2024-11-12,0,2,0,-0.9999671260129617
2024-11-14,1,2,1,-0.4230630991721682
2024-11-15,0,2,0,-0.9999403754643481
2024-11-18,1,0,0,0.9878852088004351
2024-11-19,0,0,1,-1.1175891302173113e-05
2024-11-26,0,2,0,-0.7708854053889809
2024-11-28,0,1,0,-0.9999414004669234
2024-11-29,0,1,1,-0.5003028230114523
2024-12-03,1,1,0,-0.011775564751587808
2024-12-05,0,0,1,0.08670916990377009
2024-12-06,0,1,0,-0.9983312009717338
2024-12-10,0,3,0,-0.9998228987315656
2024-12-13,0,3,0,-0.9993824657522055
2024-12-14,0,2,0,-0.9994241635431536
2024-12-16,0,1,0,-0.9999971650280486
2024-12-18,0,0,1,-0.3001636644548853
2024-12-20,0,1,0,-0.9997304553398862
2024-12-24,0,1,0,-0.9995040284120478
2024-12-30,0,2,0,-0.9427937302534701
2024-12-31,1,0,0,0.9999877681896123
2025-01-08,0,1,1,-0.4977423828067913
2025-01-16,0,4,1,-0.7999418252501357
2025-01-17,0,2,4,-0.30460106301480355
2025-01-20,0,3,1,-0.7794700735865803
2025-01-22,1,0,0,0.9999998596432373
2025-01-24,0,3,0,-0.9997192794859681
2025-01-27,0,0,1,-4.6262271791164267e-10
2025-01-30,0,1,1,-0.49974255197278694
2025-01-31,0,0,1,3.870822107288063e-09
2025-02-02,0,1,0,-0.9999701141887272
2025-02-04,0,1,0,-0.9998570636071236
2025-02-05,0,0,2,3.8177040195819245e-08
2025-02-06,0,2,1,-0.6618999596595264
2025-02-07,1,1,0,-0.2697004138510124
2025-02-10,2,0,0,0.9995756382777472
2025-02-11,0,1,0,-0.9999975573376787
2025-02-12,1,3,0,-0.4996313315436396
2025-02-13,1,1,0,-0.1295853836927563
2025-02-14,1,1,0,0.0004159910859016236
2025-02-17,1,1,0,-0.00010724089150926375
2025-02-18,1,3,2,-0.38184313578191603
2025-02-19,0,1,0,-0.9930630267990637
2025-02-20,0,1,0,-0.999944547225823
2025-02-21,0,1,0,-0.9999987851166452
2025-02-24,0,0,1,0.0004666978493332863
2025-02-25,0,1,0,-0.9999878768967392
2025-02-26,0,1,0,-0.9207861758768559
2025-02-27,0,1,0,-0.9975498713247362
2025-02-28,0,1,0,-0.9989059114595875
2025-03-03,3,0,0,0.968687096145004
2025-03-04,1,7,0,-0.7696954035679369
2025-03-06,1,2,2,-0.20046637188444622
2025-03-07,1,6,1,-0.5823052630862406
2025-03-12,1,5,0,-0.615304535589928
2025-03-13,0,2,1,-0.7071848543346277
2025-03-17,0,1,0,-0.9995238672272535
2025-03-18,0,2,0,-0.9998218011423887
2025-03-19,0,2,0,-0.9933803142193938
2025-03-20,0,3,0,-0.8992977156958659
2025-03-21,2,3,1,-0.17279153159173197
2025-03-22,0,4,0,-0.999735074680757
2025-03-24,2,1,1,0.2492300147737092
2025-03-25,1,1,2,-0.034778613142729675
2025-03-26,1,2,0,-0.25398366153240204
2025-03-27,0,1,1,-0.4839804501589242
2025-03-28,1,1,1,-0.026400309849729336
2025-03-30,0,1,0,-0.9231654182076454
2025-03-31,0,8,1,-0.7797592836238133
2025-04-02,0,2,0,-0.9999765132051834
2025-04-03,0,2,0,-0.981912943534553
2025-04-04,1,0,0,0.9971028148429468
2025-04-07,3,0,0,0.830694993427945
2025-04-09,0,2,0,-0.8541384935379028
2025-04-10,1,0,0,0.5606209635734558
2025-04-11,0,2,0,-0.9981441725216769
2025-04-14,0,2,0,-0.9997391242418416
2025-04-15,0,1,0,-0.9977018728968687
2025-04-17,0,2,0,-0.9654232762477477
2025-04-18,0,3,0,-0.9980124741753874
2025-04-19,0,1,0,-0.9754713985603303
2025-04-22,0,5,0,-0.9916775558365771
2025-04-23,0,2,0,-0.9999783000153002
2025-04-24,0,2,0,-0.9981616428121924
2025-04-25,3,12,4,-0.4755423009658199
2025-04-28,0,5,11,-0.32750419132372327
2025-04-29,0,0,2,-0.0003808206730377961
